date,narrative
2006-10-30 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED HER WALLET STOLEN.  RP REPORTS THAT WALLET WAS FOUND BUT WAS MISSING FORTY DOLLARS CASH. UNIT DISPATCHED.  NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED, INVESTIGATION TO CONTINUE. Date/Time: "
2006-10-30 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED FEELING FAINT AND DID NOT KNOW IF SHE PASSED OUT WHILE IN THE LADIES ROOM.  UNITS DISPATCHED.  PFARS RESPONDED AND TRANSPORTED THE INDIVIDUAL TO UHS.  REPORT FILED; CASE REFERRED. "
2006-10-31 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A MINOR MOTOR VEHICLE ACCIDENT ON THE NORTH SIDE 200 ELM DRIVE, PARKING LOT #12, BETWEEN A UNIVERSITY VEHICLE AND A PERSONAL VEHICLE.  UNIT DISPATCHED.  UPON ARRIVAL, MINOR DAMAGE FOUND ON FRONT BUMPER.  MESSAGE LEFT FOR OWNER. REPORT FILED; CASE REFERRED. "
2006-11-01 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THAT SOMEONE PAINTED THE STATUTE OF ANDREW FLEMING WEST.  UNIT DISPATCHED.  CUSTOMER SERVICE NOTIFIED TO NOTIFY THE PAINT SHOP TO REMOVE THE PAINT.  NO SUSPECTS WERE DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-01 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A MOTOR VEHICLE ACCIDENT WITHOUT INJURIES.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE DRIVER STRUCK A PARKED CLUB CAR MOTORIZED VEHICLE.  REPORT FILED; CASE REFERRED. "
2006-11-01 00:00:00,"RP, A DPS STAFF MEMBER, OBSERVED AN INDIVIDUAL SLEEPING IN THE BASEMENT OF OLD GRADUATE COLLEGE.  DPS INVESTIGATED AND DETERMINED THE INDIVIDUAL WAS TRESPASSING.  INDIVIDUAL ARRESTED BY DPS FOR DEFIANT TRESPASS.  REPORT FILED; CASE REFERRED. "
2006-11-01 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A UNIVERSITY STAFF MEMBER SUSTAINED A KNEE INJURY ON A STATIONARY BICYCLE.  UNIT DISPATCHED.  PFARS RESPONDED AND TRANSPORTED THE VICTIM TO UMCP.  REPORT FILED; CASE REFERRED. "
2006-11-01 00:00:00,"RP, AN ANONYMOUS CALLER, REPORTED A STUDENT FELL FROM HIS BICYCLE INJURING HIMSELF.  UNIT DISPATCHED.  PFARS RESPONDED AND TRANSPORTED THE 19 YEAR OLD VICTIM TO UMCP.  REPORT FILED; CASE REFERRED. Case No.: Location: Classification: "
2006-11-02 00:00:00,"RP, A PRINCETON TOWNSHIP POLICE DISPATCHER, REPORTED A POSSIBLE ACCIDENT ON WASHINGTON AND FACULTY ROAD.  UNIT DISPATCHED.  ACCIDENT WAS IN PTPD JURISDICATION.  DPS ASSISTED, INVESTIGATION CONDUCTED BY PTPD.  NO REPORT FILED. "
2006-11-03 00:00:00,"RP, A DPS STAFF MEMBER, OBSERVED AN APPARENT INTOXICATED PERSON, IN A LARGE CROWD OF STUDENT AGED PERSONS.   PFARS WAS REQUESTED.  INDIVIDUAL LEFT WITH FRIENDS AND WAS GONE PRIOR TO ARRIVAL OF PFARS.  PERSON WAS NOT IDENTIFIED OR LOCATED.  NO REPORT FILED. "
2006-11-03 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED TWO WINDOWS WERE BROKEN IN THE BASEMENT NEAR B13 ENTRY ""C"". UNIT DISPATCHED. NO SUSPECTS WERE DEVELOPED.  THE GLAZIER SHOP WAS NOTIFIED AND WILL BOARD UP THE WINDOWS UNTIL THE MORNING.  REPORT FILED; CASE REFERRED. "
2006-11-03 00:00:00,"RP, PRINCETON TOWNSHIP POLICE DEPARTMENT, REPORTED PROPERTY MISSING FROM A TAILGATE AREA.  UNIT DISPATCHED.  INDIVIDUAL USING TENT REPORTED THAT A SERVING BOWL WAS MISSING AND TABLE WAS DAMAGED.  INDIVIDUAL DID NOT WISH TO FILE REPORT. NO REPORT FILED. "
2006-11-03 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED SHE FELL NEAR JADWIN HALL SOUTH OF THE CONSTRUCTION AREA.  UNIT DISPATCHED.  THE STAFF MEMBER REPORTED PAIN IN HER RIGHT FOOT.  DPS TRANSPORTED THE STAFF "
2006-11-03 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED AN INTOXICATED UNIVERSITY OF PENN STUDENT INSIDE THE STADIUM.  PFARS DISPATCHED AND TRANSPORTED THE STUDENT TO UMCP.  REPORT FILED; CASE REFERRED. "
2006-11-03 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED A NON-AFFILIATED INDIVIDUAL FELL IN LOT 21.  UNIT DISPATCHED.  PFARS DISPATCHED.  THE VICTIM SIGNED A REFUSAL OF TREATMENT FORM.   REPORT FILED; CASE REFERRED. "
2006-11-03 00:00:00,"RP, AN ATHLETICS EMPLOYEE,  REQUESTED AN AMBULANCE TO TRANSPORT AN INJURED PENN FOOTBALL PLAYER TO UMCP.  UNIT DISPATCHED.  PFARS RESPONDED AND TRANSPORTED THE VICTIM TO UMCP.  NO REPORT FILED. Case No.: Location: Classification: "
2006-11-03 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED AN ELDERLY INDIVIDUAL HAVING SHORTNESS OF BREATH ON THE 1ST ROW OF THE BALCONY, BETWEEN #28 & 29.  PFARS RESPONDED AND THE VICTIM SIGNED A REFUSAL OF TREATMENT FORM.  REPORT FILED; CASE REFERRED. "
2006-11-03 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED AN INDIVIDUAL FELL IN LOT 4 NEAR AN ATHLETICS EMPLOYEE.  PFARS RESPONDED AND THE VICTIM SIGNED A REFUSAL OF TREATMENT FORM.  REPORT FILED; CASE REFERRED. "
2006-11-06 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED A FEMALE STUDENT PASSED OUT IN THE SHOWER, AND FELL AND CHIPPED HER FRONT TOOTH.  UNITS DISPATCHED.  PFARS RESPONDED AND TRANSPORTED THE INDIVIDUAL TO UMCP.  UHS NOTIFIED.  REPORT FILED; CASE REFERRED. "
2006-11-06 00:00:00,"RP, A DPS STAFF MEMBER, OBSERVED GRAFFITI ON THE FRONT DOORS.  UNIT DISPATCHED.  INVESTIGATION REVEALED SUSPECTS PUT RED PAINT ON THE FRONT DOORS.  MAINTENANCE WAS REQUESTED TO EFFECT IMMEDIATE REPAIRS.  REPORT FILED; CASE REFERRED. "
2006-11-06 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HER WALLET ON 10/22/06.  UNIT DISPATCHED. THE RP LEFT HER BAG OVERNIGHT IN THE BASEMENT OF A STUDY ROOM WITH HER WALLET INSIDE.  WHEN SHE CHECKED THE NEXT DAY THE BAG WAS THERE WITHOUT THE WALLET.  REPORT FILED; CASE REFERRED. Case No.: Location: Classification: "
2006-11-07 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THAT A UNIVERSITY EMPLOYEE OBSERVED A BOOK AT AN OFF CAMPUS BOOK SALE THAT BELONGED TO FIRESTONE LIBRARY.  UNIT DISPATCHED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-07 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT REPORTED, RED PAINT WITH THE WORDS RU 1869 IN HOLDER ARCH BETWEEN HOLDER COURTYARD AND THE NASSAU PRESBYTERIAN.  UNIT DISPATCHED. WORK ORDER SUBMITTED TO EFFECT REPAIRS.  SUPPLEMENTAL REPORT FILED; CASE REFERRED. "
2006-11-07 00:00:00,"RP, A DPS STAFF MEMBER, ISSUED A CAMPUS SAFETY ALERT TO THE COMMUNITY TO ADVISE OF TRAFFIC PROBLEMS THAT MAY BE ENCOUNTERED ON NOVEMBER 9, 2006 DUE TO ROAD CLOSURES ON AREA ROADS IN THE COMMUNITY.  NO REPORT FILED. "
2006-11-07 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED GRAFFITI ON THE MAIN FRONT DOOR OF #48 UNIVERSITY PLACE.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE PAINT READS ""RU 1869.  A WORK ORDER WAS SUBMITTED TO EFFECT REPAIRS.  SUPPLEMENTAL REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-07 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED GRAFFITI ON THE WEST SIDE OF THE BUILDING BY THE BREEZEWAY.  UNIT DISPATCHED.  INVESTIGATION REVEALED ""RU 1869"" PAINTED IN RED PAINT.  WORK ORDER SUBMITTED.  SUPPLEMENTAL REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-09 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF PERSONAL ITEMS FROM A DORMITORY ROOM.  UNIT DISPATCHED.  NO SUSPECTS OR WITNESS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. I2006-031055 200 ELM DRIVE, PRINCETON, NJ THEFT "
2006-11-09 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A STAFF MEMBER WAS HAVING AN ALLERGIC REACTION AND WAS HAVING DIFFICULTY BREATHING.  UNIT AND PFARS DISPATCHED.  INDIVIDUAL WAS TRANSPORTED TO UMCP BY PFARS.  REPORT FILED; CASE REFERRED. "
2006-11-09 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF CELL PHONE FROM A JACKET POCKET.  UNIT DISPATCHED.  NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED. "
2006-11-09 00:00:00,"RP, PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A GRAD STUDENT SUFFERED A POSSIBLE BROKEN NOSE WHILE PLAYING BASKETBALL.  UNIT DISPATCHED.  DPS TRANSPORTED THE INDIVIDUAL TO UMCP.  REPORT FILED; CASE REFERRED. "
2006-11-09 00:00:00,"RP, A PBPD STAFF MEMBER, REPORTED AN INTOXICATED PRINCETON UNIVERSITY STUDENT IN NEED OF ASSISTANCE.  UNIT DISPATCHED.  DPS TRANSPORTED AN INTOXICATED UNDERAGE MALE STUDENT TO UHS.  "
2006-11-09 00:00:00,"RP, THE PROSPECT HOUSE MANAGER, REPORTED A BROKEN WINDOW IN THE BUILDING.  UNIT DISPATCHED.  A WINDOW PANE WAS FOUND BROKEN, UNDETERMINED CAUSE.  ENTRANCE THROUGH THE WINDOW COULD NOT BE GAINED.  WORK ORDER SUBMITTED.  NO REPORT FILED. "
2006-11-09 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED AN ELDERLY INDIVIDUAL FELL AND STRUCK HER HEAD AT PROCTOR HALL.  UNITS DISPATCHED.  PFARS NOTIFIED AND TRANSPORTED THE INDIVIDUAL TO HELENE FULD HOSPITAL.  REPORT FILED; CASE REFERRED. Date/Time: "
2006-11-09 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THE APPARENT THEFT OF A GOLF CART.  UNIT DISPATCHED.  NO SUSPECTS OR WITNESS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-12 00:00:00,"RP, A PBPD DISPATCHER, REPORTED A PERSON WISHED TO REPORT AN ACCIDENT THAT OCCURRED ON THE FACULTY ROAD CIRCLE.  THE INDIVIDUAL WAS DIRECTED 200 ELM DRIVE AND GIVEN A LATE ACCIDENT REPORT FORM TO COMPLETE.  THE INDIVIDUAL SAID A DEER STRUCK HIS VEHICLE EARLIER IN THE DAY.  THERE WAS MINOR DAMAGE TO THE VEHICLE AND NO INJURIES REPORTED.  NO REPORT FILED. "
2006-11-12 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A NON-AFFILIATED INDIVIDUAL FELL AND CUT HER RIGHT ARM.  UNIT DISPATCHED.  PFARS RESPONDED AND THE VICTIM SIGNED A REFUSAL OF MEDICAL ASSISTANCE.  REPORT FILED; CASE REFERRED. "
2006-11-12 00:00:00,"RP, A P-RIDES SHUTTLE DRIVER, REPORTED THE RIGHT SIDE MIRROR WAS MISSING AND LAST SAW IT ON 11/09.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE MIRROR CASING WAS STILL INTACT, ONLY THE MIRROR WAS MISSING.  WORK ORDER SUBMITTED.  NO REPORT FILED. "
2006-11-12 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED ANOTHER STUDENT HAS BEEN HARASSING HER.  UNIT DISPATCHED.  REPORT FILED; CASE REFERRED. "
2006-11-12 00:00:00,Report Printed : 11/13/2006 8:39:09 AM 
2006-11-12 00:00:00,"RP, AN ALUM ATTENDING THE REGATTA, REPORTED AN 18 YEAR OLD FEMALE WAS HAVING DIFFICULTY BREATHING AND WAS PALE.  UNITS AND PFARS WERE DISPATCHED.  FEMALE WAS A COLUMBIA UNIVERSITY STUDENT WHO WAS STRUCK IN THE ABDOMEN WITH AN OAR.  THE INDIVIDUAL WAS TRANSPORTED TO UMCP BY PFARS.  REPORT FILED, CASE REFERRED. "
2006-11-12 00:00:00,"RP, A NON-AFFILIATED INDIVIDUAL, REPORTED AN ELDERLY FEMALE COLLAPSED OUTSIDE OF 302 FRIST CAMPUS CENTER.  UNITS AND PFARS WERE DISPATCHED.  INDIVIDUAL DECLINED TREATMENT.  REPORT FILED; CASE REFERRED. Case No.: Location: Classification: "
2006-11-13 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED HAVING DIFFICULTY BREATHING.  UNIT DISPATCHED.  DPS RESPONDED AND TRANSPORTED THE INDIVIDUAL TO UHS.  REPORT FILED; CASE REFERRED. "
2006-11-13 00:00:00,
2006-11-13 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED A TIGER SERVICE PERSONAL  VEHICLE HIT A KNOCKOUT POST AND PAINT WAS TRANSFERRED.  UNIT DISPATCHED.  UPON ARRIVAL THE DRIVER WAS NOT AVAILABLE FOR DPS TO INTERVIEW AND INVESTIGATE.  REPORT PENDING; CASE TO BE REFERRED. "
2006-11-13 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REQUESTED TRANSPORT OF A STUDENT TO UHS WHO WAS HAVING STOMACH PAIN.  UNIT DISPATCHED.  PFARS RESPONDED AND TRANSPORTED THE 19 YEAR OLD TO UMCP.  REPORT FILED; CASE REFERRED. "
2006-11-13 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED INJURING HERSELF DURING A STEP AEROBICS CLASS AT DILLON GYM.  UNIT DISPATCHED.  DPS TRANSPORTED THE STAFF MEMBER TO UMCP AS PER EMPLOYEE HEALTH.  REPORT FILED; CASE REFERRED. "
2006-11-13 00:00:00,"RP, A PROSPECT HOUSE STAFF MEMBER, REPORTED A WINDOW IN THE LIBRARY WAS BROKEN.  UNIT DISPATCHED.  A PANE OF GLASS WAS BROKEN IN THE FRONT OF THE BUILDING.  FACILITIES DEPARTMENT WAS NOTIFIED AND THE GLAZIERS RESPONDED.  REPORT FILED; CASE REFERRED. 11/13/2006 12:54:00 PM "
2006-11-13 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED DAMAGE TO THE LEFT REAR TAIL LIGHT AND DENTS IN THE HATCH AREA OF P-RIDE VEHICLE 854.  UNIT DISPATCHED.  UNDETERMINED WHERE OR WHEN DAMAGE OCCURRED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-13 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED FINDING DAMAGE TO THE LEFT REAR BUMPER AND TAIL LIGHT OF THE LOCKOUT VEHICLE #915.  UNIT DISPATCHED.  UNDETERMINED WHERE OR WHEN DAMAGE OCCURRED.  REPORT FILED; INVESTIGATION TO CONTINUE. Date/Time: "
2006-11-14 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A LARGE TREE LIMB FELL ONTO A VEHICLE.  UNIT DISPATCHED.  INVESTIGATION REVEALED THAT DURING THE NIGHT A LIMB FELL AND BROKE THE VEHICLE'S WINDSHIELD.  REPORT FILED; CASE REFERRED. "
2006-11-14 00:00:00,"RP, A MCCOSH INFIRMARY EMPLOYEE, REQUESTED AN AMBULANCE TO TRANSPORT AN INTOXICATED STUDENT TO UMCP.  UNIT AND PFARS DISPATCHED.  STUDENT WAS TRANSPORTED BY PFARS TO UMCP.  REPORT FILED; CASE REFERRED. "
2006-11-14 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED ANOTHER STUDENT IN NEED OF ASSISTANCE.  UNIT DISPATCHED.  PFARS RESPONDED AND TRANSPORTED AN UNDERAGE INTOXICATED STUDENT TO UMCP.  REPORT FILED; CASE REFERRED. "
2006-11-14 00:00:00,"RP, A PTPD DISPATCHER, REPORTED A MOTOR VEHICLE ACCIDENT WITHOUT INJURIES NEAR THE TOW PATH.  OFFICER REPORTED THE VEHICLE LEFT THE ROADWAY AND STRUCK A KNOCKOUT POST AND PARTIALLY WENT INTO LAKE CARNEGIE.  NO RESPONSE REQUESTED.  PTPD TO COMPLETE A REPORT.  NO REPORT FILED BY DPS. "
2006-11-14 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED OBSERVING STUDENT AGE INDIVIDUALS RUNNING DOWN PROSPECT AVE. WITHOUT CLOTHES ON.  PBPD NOTIFIED.  INDIVIDUALS FLED AND WERE NOT STOPPED.  NO REPORT FILED. "
2006-11-15 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED A LARGE DENT IN THE FRONT RIGHT SIDE OF THE STUDENT LOCK OUT VEHICLE #915.  UNIT DISPATCHED.  REPORT FILED; CASE REFERRED. "
2006-11-15 00:00:00,Report Printed : 11/16/2006 9:59:16 AM 
2006-11-15 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED SMELLING MARIJUANA.  UNITS DISPATCHED.  INVESTIGATION REVEALED A BURNT MARIJUANA CIGARETTE FOUND IN THE HALLWAY.  NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-15 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED A WASHING MACHINE ON FIRE AND THE LAUNDRY ROOM WAS FILLING UP WITH SMOKE.  UNITS AND PFD DISPATCHED.  OFFICER REPORTED SMOKE CAUSED BY A BURNT BELT ON AN OVERLOADED WASHING MACHINE.  NO AUDIBLE ALARM SOUNDED.  NO EVACUATION NEEDED.  MACHINE WAS UNPLUGGED BY OFFICER.  WORK ORDER SUBMITTED.  REPORT FILED; CASE REFERRED. "
2006-11-15 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THAT SOMEONE BROKE INTO HIS CAR AND STOLE A LAPTOP COMPUTER.  UNIT DISPATCHED.  NO SUSPECTS OR WITNESS DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. I2006-031845 200 ELM DRIVE, PRINCETON, NJ UNIVERSITY PROPERTY-DAMAGE "
2006-11-15 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED VEHICLES MADE RUTS IN THE GRASS.  UNIT DISPATCHED.  THE OFFICER REPORTED A CONTRACTOR, STATEWIDE STRIPING, STAGED THEIR VEHICLE OFF THE ROAD TO GET OUT OF THE WAY OF TRAFFIC AND IN TURN CAUSED THE RUTS.  PROJECT MANAGER TO NOTIFY GROUNDS DEPARTMENT.  NO REPORT FILED. "
2006-11-15 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED SHE HAS BEEN THE VICTIM OF IDENTIFY THEFT.  UNIT DISPATCHED.  REPORT FILED; CASE REFERRED. "
2006-11-15 00:00:00,"RP, A PBPD DISPATCHER, NOTIFIED DPS OF A UNKNOWN MEDICAL CALL IN DPS JURISDICTION.  UNIT AND PFARS DISPATCHED  INVESTIGATION REVEALED AN ELDERLY PERSON SUFFERING FROM DEMENTIA.  REFUSAL OF CARE FORM SIGNED BY HEALTH AID WORKER.  REPORT FILED. "
2006-11-16 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED BEING PUSHED BY AN UNKNOWN INDIVIDUAL WHO LEFT THE SCENE.  UNIT DISPATCHED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-16 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED AN INDIVIDUAL SLIPPED AND FELL WHILE IN THE U-STORE.  UNITS DISPATCHED.  INVESTIGATION REVEALED THE VICTIM DEPARTED THE STORE PRIOR TO DPS ARRIVAL.  NO REPORT FILED. "
2006-11-16 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED A MINOR MOTOR VEHICLE ACCIDENT ON WASHINGTON ROAD AT WILLIAM STREET INVOLVING A UNIVERSITY VEHICLE.  UNIT DISPATCHED.  BOROUGH POLICE ENROUTE.  BOTH INDIVIDUALS REPORTED THEY DID NOT WANT TO REPORT THE INCIDENT AND LEFT THE SCENE.  THE BOROUGH WAS ADVISED.  NO REPORT FILED. "
2006-11-16 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS JACKET.  UNIT DISPATCHED.  DPS LOCATED THE JACKET IN THE DILLON GYM LOST AND FOUND, JACKET WAS MISSING THE CELL PHONE AND CASH.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-16 00:00:00,"RP, A BUILDING SERVICES STAFF MEMBER, REPORTED TWO INDIVIDUALS WERE FIGHTING AT THE LOCATION.  UNITS DISPATCHED.  UPON DPS ARRIVAL THE COMBATANTS WERE GONE.  DPS WAS ABLE TO LOCATE AN INDIVIDUAL INVOLVED.  INDIVIDUAL WAS A STUDENT WHO WAS INTOXICATED.  PFARS RESPONDED AND TRANSPORTED THE UNDERAGE INDIVIDUAL TO UMCP.  REPORT FILED; CASE REFERRED. "
2006-11-17 00:00:00,"RP, A PARENT OF A PRINCETON UNIVERSITY STUDENT, REPORTED HIS DAUGHTER WAS ILL, WITH POSSIBLE FOOD POISONING.  UNIT DISPATCHED.  UHS, EHS, AND THE DEANS NOTIFIED.  REPORT FILED; CASE REFERRED. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THE APPARENT THEFT OF TWO CHAIR CUSHIONS FROM THE OLD COMMON ROOM.  UNIT DISPATCHED.  INVESTIGATION REVEALED THE CUSHIONS HAVE BEEN MISSING SINCE 11/15/06.  REPORT FILED; CASE INVESTIGATION TO CONTINUE. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF HIS LOCKED BICYCLE.  NO WITNESSES OR SUSPECTS WERE DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED DAMAGE TO HIS VEHICLE WHILE PARKED IN LOT 23.  UNIT DISPATCHED.  NO SUSPECTS OR WITNESSES WERE DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REPORTED THE APPARENT THEFT OF THE KEY TO THE TOWER.  UNIT DISPATCHED.  INVESTIGATION REVEALED, THE KEY WAS USED ON THIS DATE AND PLACED ON THE COUNTER.  NO SUSPECTS WERE DEVELOPED.  REPORT FILED; INVESTIGATION TO CONTINUE. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE APPARENT THEFT OF A LOCKED BICYCLE.  UNIT DISPATCHED.  AREA WAS CHECKED WITH NEGATIVE RESULTS.  NO SUSPECT WAS DEVELOPED.  REPORT FILED; CASE REFERRED. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED DAMAGE TO THE BATHROOM WINDOW.  UNIT DISPATCHED.  RESPONDING OFFICER REPORTED A 4INCH BY 8INCH WINDOW PANE WAS BROKEN BY AN UNKNOWN OBJECT.  A WORK ORDER WAS SUBMITTED TO EFFECT REPAIRS. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF HIS LOCKED BICYCLE FROM THE 4TH ENTRY.  UNIT DISPATCHED.  A CUT LOCK WAS LOCATED AT THE SCENE.  NO SUSPECT WAS DEVELOPED.  REPORT FILED. Case No.: Location: "
2006-11-17 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED HE INJURED HIS TOE AT WHIG HALL.  RP STATED THE INCIDENT OCCURRED APPROXIMATELY 0900 ON 11/18/06.  HE DID NOT REQUEST MEDICAL ATTENTION.  REPORT FILED; CASE REFERRED. Case No.: Location: Classification: "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED AN INTOXICATED STUDENT IN NEED OF ASSISTANCE.  UNITS DISPATCHED.  PFARS RESPONDED AND TRANSPORTED THE UNDERAGE INDIVIDUAL TO UMCP.  REPRORT FILED; CASE REFERRED. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED A STUDENT FELL AND INJURED HIS KNEE.  UNIT DISPATCHED.  DPS RESPONDED AND TRANSPORTED THE VICTIM TO UMCP.  REPORT FILED; CASE REFERRED. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE SMELL OF MARIJUANA.  UNITS DISPATCHED.  AREA CHECKED BY DPS AND NO MARIJUANA WAS LOCATED.  A PROHIBITED ITEM WAS CONFISCATED BY DPS.  REPORT FILED; CASE REFERRED. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED A GRADUATE STUDENT FELL AND INJURED HERSELF WHILE DANCING.  UNIT DISPATCHED.  DPS RESPONDED AND TRANSPORTED THE VICTIM TO UHS.  REPORT FILED; CASE REFERRED. "
2006-11-17 00:00:00,"RP, A NON-AFFILIATED PERSON, REPORTED HIS PARKED VEHICLE WAS STRUCK AND SUSTAINED DAMAGE.  UNIT DISPATCHED.  NO SUSPECTS OR WITNESSES DEVELOPED.  REPORT FILED, INVESTIGATION TO CONTINUE. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STUDENT, REPORTED THE THEFT OF HIS BICYCLE.  UNIT DISPATCHED.  STUDENT WAS GONE ON ARRIVAL AND REPORTED HE WILL CALL BACK.  NO REPORT FILED AT THIS TIME. "
2006-11-17 00:00:00,"RP, A PRINCETON UNIVERSITY STAFF MEMBER, REQUESTED TRANSPORTATION FOR A PRINCETON FOOTBALL PLAYER, WHO SUFFERED A POSSIBLE MILD CONCUSSION.  UNIT DISPATCHED.  DPS TRANSPORTED THE STUDENT TO UMCP.  NO REPORT FILED. "
2006-11-17 00:00:00,"RP, A DPS STAFF MEMBER, REQUESTED TRANSPORTATION FOR A DARTMOUTH PLAYER, WHO INJURED HIS RIGHT ELBOW.  UNIT DISPATCHED.  PLAYER TRANSPORTED TO UMCP.  NO REPORT FILED. "
2006-11-17 00:00:00,"RP, A DPS STAFF MEMBER, REPORTED THE 6 YEAR OLD DAUGHTER OF A STAFF MEMBER INJURED HER COLLAR BONE WHEN SHE RAN INTO A CHAIN LINK FENCE NEAR THE BONFIRE EVENT.  UNIT DISPATCHED.  REPORT FILED; CASE REFERRED. "
